Date,Year,Month,State_UT,OMC,Fuel_Station_ID,Petrol_Sales_KL,Ethanol_Blended_KL,Blending_Percentage,Feedstock,CO2_Reduction_Tonnes,Import_Savings_INR
2023-06-01,2023,6,Uttarakhand,HPCL,FS103715,52775,8850.37,16.77,Molasses,15488.15,486770.35
2023-07-01,2023,7,Uttarakhand,BPCL,FS103716,38486,5930.69,15.41,Maize,10378.71,326187.95
2023-08-01,2023,8,Uttarakhand,IOC,FS103717,69455,7133.03,10.27,Sugarcane,12482.8,392316.65
2023-09-01,2023,9,Uttarakhand,IOC,FS103718,66596,11914.02,17.89,Maize,20849.53,655271.1
2023-10-01,2023,10,Uttarakhand,HPCL,FS103719,70129,9656.76,13.77,Molasses,16899.33,531121.8
2023-11-01,2023,11,Uttarakhand,BPCL,FS103720,73555,7348.14,9.99,Molasses,12859.25,404147.7
2023-12-01,2023,12,Uttarakhand,BPCL,FS103721,63438,10454.58,16.48,Sugarcane,18295.51,575001.9
2024-01-01,2024,1,Uttarakhand,BPCL,FS103722,76038,16348.17,21.5,Maize,28609.3,899149.35
2024-02-01,2024,2,Uttarakhand,BPCL,FS103723,70325,13502.4,19.2,Maize,23629.2,742632.0
2024-03-01,2024,3,Uttarakhand,IOC,FS103724,69526,14948.09,21.5,Broken Rice,26159.16,822144.95
2024-04-01,2024,4,Uttarakhand,IOC,FS103725,38394,4422.99,11.52,Maize,7740.23,243264.45
2024-05-01,2024,5,Uttarakhand,IOC,FS103726,39016,7065.8,18.11,Sugarcane,12365.15,388619.0
2024-06-01,2024,6,Uttarakhand,HPCL,FS103727,12789,2616.63,20.46,Broken Rice,4579.1,143914.65
2024-07-01,2024,7,Uttarakhand,HPCL,FS103728,8129,1404.69,17.28,Broken Rice,2458.21,77257.95
2024-08-01,2024,8,Uttarakhand,HPCL,FS103729,35549,6110.87,17.19,Molasses,10694.02,336097.85
2024-09-01,2024,9,Uttarakhand,HPCL,FS103730,37473,7146.1,19.07,Maize,12505.68,393035.5
2024-10-01,2024,10,Uttarakhand,BPCL,FS103731,54647,10355.61,18.95,Maize,18122.32,569558.55
2024-11-01,2024,11,Uttarakhand,HPCL,FS103732,64298,13824.07,21.5,Molasses,24192.12,760323.85
2024-12-01,2024,12,Uttarakhand,BPCL,FS103733,50095,8596.3,17.16,Broken Rice,15043.52,472796.5
2025-01-01,2025,1,Uttarakhand,IOC,FS103734,74909,16082.96,21.47,Broken Rice,28145.18,884562.8
2025-02-01,2025,2,Uttarakhand,HPCL,FS103735,33532,6796.94,20.27,Broken Rice,11894.64,373831.7
2025-03-01,2025,3,Uttarakhand,BPCL,FS103736,15837,2856.99,18.04,Sugarcane,4999.73,157134.45
2025-04-01,2025,4,Uttarakhand,IOC,FS103737,63476,8981.85,14.15,Sugarcane,15718.24,494001.75
2025-05-01,2025,5,Uttarakhand,HPCL,FS103738,26748,5750.82,21.5,Broken Rice,10063.93,316295.1
2025-06-01,2025,6,Uttarakhand,HPCL,FS103739,30354,6404.69,21.1,Maize,11208.21,352257.95
2025-07-01,2025,7,Uttarakhand,HPCL,FS103740,44523,9572.44,21.5,Sugarcane,16751.77,526484.2
2025-08-01,2025,8,Uttarakhand,HPCL,FS103741,65693,11627.66,17.7,Broken Rice,20348.4,639521.3
2025-09-01,2025,9,Uttarakhand,IOC,FS103742,60776,8660.58,14.25,Broken Rice,15156.01,476331.9
2025-10-01,2025,10,Uttarakhand,IOC,FS103743,52771,6052.83,11.47,Maize,10592.45,332905.65
2025-11-01,2025,11,Uttarakhand,IOC,FS103744,62606,13460.29,21.5,Sugarcane,23555.51,740315.95
2025-12-01,2025,12,Uttarakhand,IOC,FS103745,36602,7869.43,21.5,Broken Rice,13771.5,432818.65
2026-01-01,2026,1,Uttarakhand,IOC,FS103746,50844,8592.64,16.9,Maize,15037.12,472595.2
2026-02-01,2026,2,Uttarakhand,IOC,FS103747,48670,8814.14,18.11,Sugarcane,15424.74,484777.7
2026-03-01,2026,3,Uttarakhand,HPCL,FS103748,26302,5654.93,21.5,Molasses,9896.13,311021.15
2026-04-01,2026,4,Uttarakhand,IOC,FS103749,42841,968.21,2.26,Molasses,1694.37,53251.55
2026-05-01,2026,5,Uttarakhand,BPCL,FS103750,41290,8877.35,21.5,Maize,15535.36,488254.25
2026-06-01,2026,6,Uttarakhand,HPCL,FS103751,37778,8122.27,21.5,Maize,14213.97,446724.85
2026-07-01,2026,7,Uttarakhand,BPCL,FS103752,20674,4444.91,21.5,Maize,7778.59,244470.05
2015-01-01,2015,1,West Bengal,HPCL,FS103753,41053,496.74,1.21,Molasses,869.3,27320.7
2015-02-01,2015,2,West Bengal,BPCL,FS103754,13837,287.81,2.08,Maize,503.67,15829.55
2015-03-01,2015,3,West Bengal,BPCL,FS103755,34352,529.02,1.54,Sugarcane,925.78,29096.1
2015-04-01,2015,4,West Bengal,HPCL,FS103756,74714,597.71,0.8,Molasses,1045.99,32874.05
2015-05-01,2015,5,West Bengal,HPCL,FS103757,17780,485.39,2.73,Maize,849.43,26696.45
2015-06-01,2015,6,West Bengal,HPCL,FS103758,46623,862.53,1.85,Sugarcane,1509.43,47439.15
2015-07-01,2015,7,West Bengal,BPCL,FS103759,11975,177.23,1.48,Broken Rice,310.15,9747.65
2015-08-01,2015,8,West Bengal,BPCL,FS103760,36830,1259.59,3.42,Molasses,2204.28,69277.45
2015-09-01,2015,9,West Bengal,IOC,FS103761,54745,1253.66,2.29,Broken Rice,2193.91,68951.3
2015-10-01,2015,10,West Bengal,BPCL,FS103762,65391,490.43,0.75,Maize,858.25,26973.65
2015-11-01,2015,11,West Bengal,HPCL,FS103763,66171,1303.57,1.97,Molasses,2281.25,71696.35
2015-12-01,2015,12,West Bengal,IOC,FS103764,32067,1196.1,3.73,Molasses,2093.17,65785.5
2016-01-01,2016,1,West Bengal,BPCL,FS103765,37328,776.42,2.08,Sugarcane,1358.73,42703.1
2016-02-01,2016,2,West Bengal,IOC,FS103766,9629,285.02,2.96,Sugarcane,498.78,15676.1
2016-03-01,2016,3,West Bengal,BPCL,FS103767,36155,1059.34,2.93,Sugarcane,1853.84,58263.7
2016-04-01,2016,4,West Bengal,BPCL,FS103768,19251,490.9,2.55,Sugarcane,859.07,26999.5
2016-05-01,2016,5,West Bengal,IOC,FS103769,17623,629.14,3.57,Broken Rice,1100.99,34602.7
2016-06-01,2016,6,West Bengal,IOC,FS103770,47095,1907.35,4.05,Molasses,3337.86,104904.25
2016-07-01,2016,7,West Bengal,HPCL,FS103771,42814,1622.65,3.79,Molasses,2839.64,89245.75
2016-08-01,2016,8,West Bengal,IOC,FS103772,17445,605.34,3.47,Maize,1059.35,33293.7
2016-09-01,2016,9,West Bengal,HPCL,FS103773,54057,2292.02,4.24,Molasses,4011.03,126061.1
2016-10-01,2016,10,West Bengal,HPCL,FS103774,44587,1502.58,3.37,Molasses,2629.51,82641.9
2016-11-01,2016,11,West Bengal,IOC,FS103775,77854,1915.21,2.46,Maize,3351.62,105336.55
2016-12-01,2016,12,West Bengal,IOC,FS103776,41193,1833.09,4.45,Sugarcane,3207.91,100819.95
2017-01-01,2017,1,West Bengal,BPCL,FS103777,67196,1834.45,2.73,Maize,3210.29,100894.75
2017-02-01,2017,2,West Bengal,BPCL,FS103778,16657,891.15,5.35,Sugarcane,1559.51,49013.25
2017-03-01,2017,3,West Bengal,IOC,FS103779,34521,894.09,2.59,Molasses,1564.66,49174.95
2017-04-01,2017,4,West Bengal,IOC,FS103780,11934,435.59,3.65,Broken Rice,762.28,23957.45
2017-05-01,2017,5,West Bengal,BPCL,FS103781,16172,257.13,1.59,Broken Rice,449.98,14142.15
2017-06-01,2017,6,West Bengal,HPCL,FS103782,75975,2552.76,3.36,Maize,4467.33,140401.8
2017-07-01,2017,7,West Bengal,IOC,FS103783,55594,1145.24,2.06,Molasses,2004.17,62988.2
2017-08-01,2017,8,West Bengal,IOC,FS103784,32604,1848.65,5.67,Maize,3235.14,101675.75
2017-09-01,2017,9,West Bengal,BPCL,FS103785,45918,1620.91,3.53,Molasses,2836.59,89150.05
2017-10-01,2017,10,West Bengal,IOC,FS103786,63037,2811.45,4.46,Maize,4920.04,154629.75
2017-11-01,2017,11,West Bengal,BPCL,FS103787,66914,1973.96,2.95,Molasses,3454.43,108567.8
2017-12-01,2017,12,West Bengal,BPCL,FS103788,42553,2276.59,5.35,Molasses,3984.03,125212.45
2018-01-01,2018,1,West Bengal,BPCL,FS103789,22498,1455.62,6.47,Sugarcane,2547.34,80059.1
2018-02-01,2018,2,West Bengal,HPCL,FS103790,27920,1245.23,4.46,Broken Rice,2179.15,68487.65
2018-03-01,2018,3,West Bengal,BPCL,FS103791,50517,2955.24,5.85,Molasses,5171.67,162538.2
2018-04-01,2018,4,West Bengal,HPCL,FS103792,53013,3297.41,6.22,Maize,5770.47,181357.55
2018-05-01,2018,5,West Bengal,BPCL,FS103793,53819,1824.46,3.39,Maize,3192.81,100345.3
2018-06-01,2018,6,West Bengal,IOC,FS103794,31485,1996.15,6.34,Sugarcane,3493.26,109788.25
2018-07-01,2018,7,West Bengal,IOC,FS103795,22919,1739.55,7.59,Molasses,3044.21,95675.25
2018-08-01,2018,8,West Bengal,BPCL,FS103796,42890,2118.77,4.94,Molasses,3707.85,116532.35
2018-09-01,2018,9,West Bengal,BPCL,FS103797,55177,1666.35,3.02,Molasses,2916.11,91649.25
2018-10-01,2018,10,West Bengal,BPCL,FS103798,41282,2547.1,6.17,Maize,4457.43,140090.5
2018-11-01,2018,11,West Bengal,HPCL,FS103799,78207,5013.07,6.41,Broken Rice,8772.87,275718.85
2018-12-01,2018,12,West Bengal,BPCL,FS103800,73950,4318.68,5.84,Broken Rice,7557.69,237527.4
2019-01-01,2019,1,West Bengal,IOC,FS103801,70002,2562.07,3.66,Maize,4483.62,140913.85
2019-02-01,2019,2,West Bengal,IOC,FS103802,49163,1937.02,3.94,Sugarcane,3389.78,106536.1
2019-03-01,2019,3,West Bengal,IOC,FS103803,63535,3621.5,5.7,Sugarcane,6337.62,199182.5
2019-04-01,2019,4,West Bengal,IOC,FS103804,12752,1148.96,9.01,Sugarcane,2010.68,63192.8
2019-05-01,2019,5,West Bengal,BPCL,FS103805,49495,2826.16,5.71,Maize,4945.78,155438.8
2019-06-01,2019,6,West Bengal,HPCL,FS103806,24146,830.62,3.44,Broken Rice,1453.59,45684.1
2019-07-01,2019,7,West Bengal,BPCL,FS103807,31636,2040.52,6.45,Molasses,3570.91,112228.6
2019-08-01,2019,8,West Bengal,HPCL,FS103808,18108,1298.34,7.17,Sugarcane,2272.09,71408.7
2019-09-01,2019,9,West Bengal,IOC,FS103809,48880,3881.07,7.94,Maize,6791.87,213458.85
2019-10-01,2019,10,West Bengal,IOC,FS103810,73197,3601.29,4.92,Maize,6302.26,198070.95
2019-11-01,2019,11,West Bengal,HPCL,FS103811,45760,2370.37,5.18,Maize,4148.15,130370.35
2019-12-01,2019,12,West Bengal,HPCL,FS103812,31202,2025.01,6.49,Broken Rice,3543.77,111375.55
2020-01-01,2020,1,West Bengal,HPCL,FS103813,51908,3581.65,6.9,Sugarcane,6267.89,196990.75
2020-02-01,2020,2,West Bengal,IOC,FS103814,28193,2235.7,7.93,Sugarcane,3912.47,122963.5
2020-03-01,2020,3,West Bengal,IOC,FS103815,13027,696.94,5.35,Sugarcane,1219.64,38331.7
2020-04-01,2020,4,West Bengal,HPCL,FS103816,55027,5436.67,9.88,Sugarcane,9514.17,299016.85
2020-05-01,2020,5,West Bengal,HPCL,FS103817,44992,1462.24,3.25,Molasses,2558.92,80423.2
2020-06-01,2020,6,West Bengal,HPCL,FS103818,55376,3737.88,6.75,Sugarcane,6541.29,205583.4
2020-07-01,2020,7,West Bengal,HPCL,FS103819,29788,1554.93,5.22,Broken Rice,2721.13,85521.15
2020-08-01,2020,8,West Bengal,BPCL,FS103820,53489,1989.79,3.72,Maize,3482.13,109438.45
2020-09-01,2020,9,West Bengal,BPCL,FS103821,50653,2446.54,4.83,Maize,4281.44,134559.7
2020-10-01,2020,10,West Bengal,HPCL,FS103822,28782,2938.64,10.21,Broken Rice,5142.62,161625.2
2020-11-01,2020,11,West Bengal,IOC,FS103823,37379,2078.27,5.56,Molasses,3636.97,114304.85
2020-12-01,2020,12,West Bengal,IOC,FS103824,14590,1355.41,9.29,Sugarcane,2371.97,74547.55
2021-01-01,2021,1,West Bengal,BPCL,FS103825,57746,3199.13,5.54,Broken Rice,5598.48,175952.15
2021-02-01,2021,2,West Bengal,BPCL,FS103826,73029,6806.3,9.32,Molasses,11911.02,374346.5
2021-03-01,2021,3,West Bengal,IOC,FS103827,9476,772.29,8.15,Maize,1351.51,42475.95
2021-04-01,2021,4,West Bengal,HPCL,FS103828,18922,1863.82,9.85,Sugarcane,3261.68,102510.1
2021-05-01,2021,5,West Bengal,HPCL,FS103829,66739,3984.32,5.97,Broken Rice,6972.56,219137.6
2021-06-01,2021,6,West Bengal,HPCL,FS103830,29164,1808.17,6.2,Maize,3164.3,99449.35
2021-07-01,2021,7,West Bengal,BPCL,FS103831,39415,3291.15,8.35,Sugarcane,5759.51,181013.25
2021-08-01,2021,8,West Bengal,BPCL,FS103832,66650,7071.56,10.61,Broken Rice,12375.23,388935.8
2021-09-01,2021,9,West Bengal,BPCL,FS103833,8615,748.64,8.69,Sugarcane,1310.12,41175.2
2021-10-01,2021,10,West Bengal,IOC,FS103834,37372,2795.43,7.48,Maize,4892.0,153748.65
2021-11-01,2021,11,West Bengal,IOC,FS103835,75875,4317.29,5.69,Broken Rice,7555.26,237450.95
2021-12-01,2021,12,West Bengal,HPCL,FS103836,21317,1707.49,8.01,Sugarcane,2988.11,93911.95
2022-01-01,2022,1,West Bengal,HPCL,FS103837,59423,6316.66,10.63,Maize,11054.15,347416.3
2022-02-01,2022,2,West Bengal,HPCL,FS103838,10600,1204.16,11.36,Molasses,2107.28,66228.8
2022-03-01,2022,3,West Bengal,HPCL,FS103839,37369,2428.99,6.5,Molasses,4250.73,133594.45
2022-04-01,2022,4,West Bengal,BPCL,FS103840,68012,8025.42,11.8,Maize,14044.49,441398.1
2022-05-01,2022,5,West Bengal,HPCL,FS103841,58782,8740.88,14.87,Maize,15296.54,480748.4
2022-06-01,2022,6,West Bengal,HPCL,FS103842,13691,1308.86,9.56,Molasses,2290.5,71987.3
2022-07-01,2022,7,West Bengal,BPCL,FS103843,27504,3545.27,12.89,Maize,6204.22,194989.85
2022-08-01,2022,8,West Bengal,HPCL,FS103844,49716,2997.87,6.03,Broken Rice,5246.27,164882.85
2022-09-01,2022,9,West Bengal,IOC,FS103845,35444,3423.89,9.66,Broken Rice,5991.81,188313.95
2022-10-01,2022,10,West Bengal,HPCL,FS103846,53038,4136.96,7.8,Maize,7239.68,227532.8
2022-11-01,2022,11,West Bengal,HPCL,FS103847,53168,11367.32,21.38,Molasses,19892.81,625202.6
2022-12-01,2022,12,West Bengal,HPCL,FS103848,13902,873.05,6.28,Broken Rice,1527.84,48017.75
2023-01-01,2023,1,West Bengal,HPCL,FS103849,77110,7541.36,9.78,Broken Rice,13197.38,414774.8
2023-02-01,2023,2,West Bengal,BPCL,FS103850,32450,3384.54,10.43,Maize,5922.94,186149.7
2023-03-01,2023,3,West Bengal,HPCL,FS103851,53037,7483.52,14.11,Broken Rice,13096.16,411593.6
2023-04-01,2023,4,West Bengal,HPCL,FS103852,18715,1311.92,7.01,Sugarcane,2295.86,72155.6
2023-05-01,2023,5,West Bengal,HPCL,FS103853,9908,1332.63,13.45,Broken Rice,2332.1,73294.65
2023-06-01,2023,6,West Bengal,IOC,FS103854,64143,9576.55,14.93,Molasses,16758.96,526710.25
2023-07-01,2023,7,West Bengal,BPCL,FS103855,30555,6474.6,21.19,Maize,11330.55,356103.0
2023-08-01,2023,8,West Bengal,IOC,FS103856,40264,4759.2,11.82,Maize,8328.6,261756.0
2023-09-01,2023,9,West Bengal,HPCL,FS103857,62359,7009.15,11.24,Maize,12266.01,385503.25
2023-10-01,2023,10,West Bengal,BPCL,FS103858,77617,10175.59,13.11,Broken Rice,17807.28,559657.45
2023-11-01,2023,11,West Bengal,HPCL,FS103859,16933,1444.38,8.53,Molasses,2527.66,79440.9
2023-12-01,2023,12,West Bengal,HPCL,FS103860,51401,8743.31,17.01,Maize,15300.79,480882.05
2024-01-01,2024,1,West Bengal,IOC,FS103861,36174,5303.11,14.66,Sugarcane,9280.44,291671.05
2024-02-01,2024,2,West Bengal,HPCL,FS103862,13943,2413.53,17.31,Maize,4223.68,132744.15
2024-03-01,2024,3,West Bengal,BPCL,FS103863,33287,7156.7,21.5,Sugarcane,12524.23,393618.5
2024-04-01,2024,4,West Bengal,BPCL,FS103864,68616,12693.96,18.5,Molasses,22214.43,698167.8
2024-05-01,2024,5,West Bengal,BPCL,FS103865,31010,4995.71,16.11,Maize,8742.49,274764.05
2024-06-01,2024,6,West Bengal,HPCL,FS103866,29125,5545.4,19.04,Molasses,9704.45,304997.0
2024-07-01,2024,7,West Bengal,HPCL,FS103867,52846,1749.2,3.31,Sugarcane,3061.1,96206.0
2024-08-01,2024,8,West Bengal,IOC,FS103868,46973,8600.76,18.31,Maize,15051.33,473041.8
2024-09-01,2024,9,West Bengal,HPCL,FS103869,21869,3733.04,17.07,Molasses,6532.82,205317.2
2024-10-01,2024,10,West Bengal,HPCL,FS103870,21335,4587.02,21.5,Molasses,8027.29,252286.1
2024-11-01,2024,11,West Bengal,IOC,FS103871,29677,5237.99,17.65,Sugarcane,9166.48,288089.45
2024-12-01,2024,12,West Bengal,HPCL,FS103872,50325,5797.44,11.52,Broken Rice,10145.52,318859.2
2025-01-01,2025,1,West Bengal,HPCL,FS103873,28917,5740.02,19.85,Sugarcane,10045.03,315701.1
2025-02-01,2025,2,West Bengal,BPCL,FS103874,40632,5074.94,12.49,Molasses,8881.14,279121.7
2025-03-01,2025,3,West Bengal,IOC,FS103875,75115,9441.96,12.57,Maize,16523.43,519307.8
2025-04-01,2025,4,West Bengal,HPCL,FS103876,67003,14144.33,21.11,Molasses,24752.58,777938.15
2025-05-01,2025,5,West Bengal,IOC,FS103877,63175,3910.53,6.19,Sugarcane,6843.43,215079.15
2025-06-01,2025,6,West Bengal,HPCL,FS103878,10155,2183.32,21.5,Sugarcane,3820.81,120082.6
2025-07-01,2025,7,West Bengal,IOC,FS103879,34190,6140.52,17.96,Broken Rice,10745.91,337728.6
2025-08-01,2025,8,West Bengal,IOC,FS103880,56974,12249.41,21.5,Maize,21436.47,673717.55
2025-09-01,2025,9,West Bengal,IOC,FS103881,78035,16777.53,21.5,Molasses,29360.68,922764.15
2025-10-01,2025,10,West Bengal,BPCL,FS103882,33602,5500.65,16.37,Maize,9626.14,302535.75
2025-11-01,2025,11,West Bengal,BPCL,FS103883,56750,5186.95,9.14,Sugarcane,9077.16,285282.25
2025-12-01,2025,12,West Bengal,IOC,FS103884,76319,16339.9,21.41,Sugarcane,28594.83,898694.5
2026-01-01,2026,1,West Bengal,BPCL,FS103885,52608,7138.91,13.57,Maize,12493.09,392640.05
2026-02-01,2026,2,West Bengal,IOC,FS103886,76382,14741.73,19.3,Sugarcane,25798.03,810795.15
2026-03-01,2026,3,West Bengal,BPCL,FS103887,60243,11138.93,18.49,Broken Rice,19493.13,612641.15
2026-04-01,2026,4,West Bengal,HPCL,FS103888,60494,13006.21,21.5,Maize,22760.87,715341.55
2026-05-01,2026,5,West Bengal,BPCL,FS103889,45538,8515.61,18.7,Broken Rice,14902.32,468358.55
2026-06-01,2026,6,West Bengal,BPCL,FS103890,79778,11472.08,14.38,Maize,20076.14,630964.4
2026-07-01,2026,7,West Bengal,IOC,FS103891,32832,6645.2,20.24,Molasses,11629.1,365486.0
2015-01-01,2015,1,Delhi,BPCL,FS103892,14732,372.72,2.53,Broken Rice,652.26,20499.6
2015-02-01,2015,2,Delhi,BPCL,FS103893,65702,1498.01,2.28,Molasses,2621.52,82390.55
2015-03-01,2015,3,Delhi,BPCL,FS103894,22781,432.84,1.9,Broken Rice,757.47,23806.2
2015-04-01,2015,4,Delhi,BPCL,FS103895,53167,1249.42,2.35,Maize,2186.49,68718.1
2015-05-01,2015,5,Delhi,HPCL,FS103896,40259,567.65,1.41,Broken Rice,993.39,31220.75
2015-06-01,2015,6,Delhi,BPCL,FS103897,51560,1283.84,2.49,Sugarcane,2246.72,70611.2
2015-07-01,2015,7,Delhi,IOC,FS103898,11134,233.81,2.1,Maize,409.17,12859.55
2015-08-01,2015,8,Delhi,IOC,FS103899,41822,1183.56,2.83,Maize,2071.23,65095.8
2015-09-01,2015,9,Delhi,BPCL,FS103900,20938,437.6,2.09,Maize,765.8,24068.0
2015-10-01,2015,10,Delhi,BPCL,FS103901,55659,1235.63,2.22,Broken Rice,2162.35,67959.65
2015-11-01,2015,11,Delhi,BPCL,FS103902,31461,377.53,1.2,Molasses,660.68,20764.15
2015-12-01,2015,12,Delhi,HPCL,FS103903,21448,557.65,2.6,Sugarcane,975.89,30670.75
2016-01-01,2016,1,Delhi,HPCL,FS103904,42961,1628.22,3.79,Broken Rice,2849.39,89552.1
2016-02-01,2016,2,Delhi,HPCL,FS103905,28739,1609.38,5.6,Sugarcane,2816.41,88515.9
2016-03-01,2016,3,Delhi,HPCL,FS103906,59431,2258.38,3.8,Broken Rice,3952.16,124210.9
2016-04-01,2016,4,Delhi,IOC,FS103907,18686,646.54,3.46,Molasses,1131.44,35559.7
2016-05-01,2016,5,Delhi,IOC,FS103908,18367,551.01,3.0,Broken Rice,964.27,30305.55
2016-06-01,2016,6,Delhi,BPCL,FS103909,33063,1186.96,3.59,Sugarcane,2077.18,65282.8
2016-07-01,2016,7,Delhi,HPCL,FS103910,20651,553.45,2.68,Broken Rice,968.54,30439.75
2016-08-01,2016,8,Delhi,HPCL,FS103911,53606,1827.96,3.41,Molasses,3198.93,100537.8
2016-09-01,2016,9,Delhi,HPCL,FS103912,26201,327.51,1.25,Molasses,573.14,18013.05
2016-10-01,2016,10,Delhi,HPCL,FS103913,22999,1202.85,5.23,Sugarcane,2104.99,66156.75
2016-11-01,2016,11,Delhi,IOC,FS103914,70878,2948.52,4.16,Maize,5159.91,162168.6
2016-12-01,2016,12,Delhi,IOC,FS103915,76560,1883.38,2.46,Sugarcane,3295.91,103585.9
2017-01-01,2017,1,Delhi,IOC,FS103916,11870,530.59,4.47,Sugarcane,928.53,29182.45
2017-02-01,2017,2,Delhi,HPCL,FS103917,17217,390.83,2.27,Maize,683.95,21495.65
2017-03-01,2017,3,Delhi,BPCL,FS103918,61595,1884.81,3.06,Broken Rice,3298.42,103664.55
2017-04-01,2017,4,Delhi,BPCL,FS103919,38029,1300.59,3.42,Broken Rice,2276.03,71532.45
2017-05-01,2017,5,Delhi,IOC,FS103920,53957,1661.88,3.08,Broken Rice,2908.29,91403.4
2017-06-01,2017,6,Delhi,IOC,FS103921,51739,1971.26,3.81,Broken Rice,3449.7,108419.3
2017-07-01,2017,7,Delhi,BPCL,FS103922,15084,571.68,3.79,Maize,1000.44,31442.4
2017-08-01,2017,8,Delhi,IOC,FS103923,19969,906.59,4.54,Broken Rice,1586.53,49862.45
2017-09-01,2017,9,Delhi,BPCL,FS103924,19945,1055.09,5.29,Sugarcane,1846.41,58029.95
2017-10-01,2017,10,Delhi,IOC,FS103925,55717,3120.15,5.6,Broken Rice,5460.26,171608.25
2017-11-01,2017,11,Delhi,HPCL,FS103926,20930,923.01,4.41,Broken Rice,1615.27,50765.55
2017-12-01,2017,12,Delhi,BPCL,FS103927,25839,506.44,1.96,Molasses,886.27,27854.2
2018-01-01,2018,1,Delhi,BPCL,FS103928,48854,1289.75,2.64,Sugarcane,2257.06,70936.25
2018-02-01,2018,2,Delhi,HPCL,FS103929,75390,4161.53,5.52,Broken Rice,7282.68,228884.15
2018-03-01,2018,3,Delhi,HPCL,FS103930,41326,2471.29,5.98,Maize,4324.76,135920.95
2018-04-01,2018,4,Delhi,IOC,FS103931,42022,2294.4,5.46,Maize,4015.2,126192.0
2018-05-01,2018,5,Delhi,BPCL,FS103932,53076,4288.54,8.08,Broken Rice,7504.94,235869.7
2018-06-01,2018,6,Delhi,BPCL,FS103933,58393,3491.9,5.98,Molasses,6110.82,192054.5
2018-07-01,2018,7,Delhi,BPCL,FS103934,58629,4743.09,8.09,Maize,8300.41,260869.95
2018-08-01,2018,8,Delhi,HPCL,FS103935,69330,2239.36,3.23,Sugarcane,3918.88,123164.8
2018-09-01,2018,9,Delhi,HPCL,FS103936,75782,1432.28,1.89,Sugarcane,2506.49,78775.4
2018-10-01,2018,10,Delhi,BPCL,FS103937,71411,442.75,0.62,Broken Rice,774.81,24351.25
2018-11-01,2018,11,Delhi,BPCL,FS103938,65135,3419.59,5.25,Maize,5984.28,188077.45
2018-12-01,2018,12,Delhi,IOC,FS103939,19075,1146.41,6.01,Molasses,2006.22,63052.55
2019-01-01,2019,1,Delhi,IOC,FS103940,11569,365.58,3.16,Sugarcane,639.76,20106.9
2019-02-01,2019,2,Delhi,HPCL,FS103941,38085,1595.76,4.19,Maize,2792.58,87766.8
2019-03-01,2019,3,Delhi,BPCL,FS103942,65333,5409.57,8.28,Molasses,9466.75,297526.35
2019-04-01,2019,4,Delhi,HPCL,FS103943,11824,884.44,7.48,Broken Rice,1547.77,48644.2
2019-05-01,2019,5,Delhi,IOC,FS103944,9310,498.08,5.35,Molasses,871.64,27394.4
2019-06-01,2019,6,Delhi,BPCL,FS103945,74013,3337.99,4.51,Molasses,5841.48,183589.45
2019-07-01,2019,7,Delhi,HPCL,FS103946,41149,2724.06,6.62,Broken Rice,4767.1,149823.3
2019-08-01,2019,8,Delhi,IOC,FS103947,75381,5359.59,7.11,Molasses,9379.28,294777.45
2019-09-01,2019,9,Delhi,IOC,FS103948,33293,759.08,2.28,Broken Rice,1328.39,41749.4
2019-10-01,2019,10,Delhi,BPCL,FS103949,12629,540.52,4.28,Maize,945.91,29728.6
2019-11-01,2019,11,Delhi,IOC,FS103950,58946,2699.73,4.58,Sugarcane,4724.53,148485.15
2019-12-01,2019,12,Delhi,BPCL,FS103951,58606,3053.37,5.21,Maize,5343.4,167935.35
2020-01-01,2020,1,Delhi,BPCL,FS103952,70958,2788.65,3.93,Broken Rice,4880.14,153375.75
2020-02-01,2020,2,Delhi,IOC,FS103953,8792,264.64,3.01,Maize,463.12,14555.2
2020-03-01,2020,3,Delhi,HPCL,FS103954,47632,3324.71,6.98,Maize,5818.24,182859.05
2020-04-01,2020,4,Delhi,HPCL,FS103955,38885,1788.71,4.6,Sugarcane,3130.24,98379.05
2020-05-01,2020,5,Delhi,HPCL,FS103956,13171,354.3,2.69,Sugarcane,620.02,19486.5
2020-06-01,2020,6,Delhi,BPCL,FS103957,72874,4379.73,6.01,Maize,7664.53,240885.15
2020-07-01,2020,7,Delhi,HPCL,FS103958,33688,2324.47,6.9,Maize,4067.82,127845.85
2020-08-01,2020,8,Delhi,IOC,FS103959,25545,1997.62,7.82,Sugarcane,3495.84,109869.1
2020-09-01,2020,9,Delhi,BPCL,FS103960,41746,814.05,1.95,Maize,1424.59,44772.75
2020-10-01,2020,10,Delhi,BPCL,FS103961,33358,1731.28,5.19,Maize,3029.74,95220.4
2020-11-01,2020,11,Delhi,IOC,FS103962,57289,3815.45,6.66,Molasses,6677.04,209849.75
2020-12-01,2020,12,Delhi,BPCL,FS103963,55259,3260.28,5.9,Maize,5705.49,179315.4
2021-01-01,2021,1,Delhi,HPCL,FS103964,21907,2777.81,12.68,Sugarcane,4861.17,152779.55
2021-02-01,2021,2,Delhi,BPCL,FS103965,30369,1891.99,6.23,Sugarcane,3310.98,104059.45
2021-03-01,2021,3,Delhi,BPCL,FS103966,11239,633.88,5.64,Maize,1109.29,34863.4
